customerID,tenure,MonthlyCharges,TotalCharges,Churn,num_internet_addons,num_streaming_services,total_services,has_premium_support,avg_monthly_charges,clv_ratio,is_early_tenure,is_month_to_month,contract_months,has_paperless_billing,has_automatic_payment,uses_electronic_check,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8402-OOOHJ,41,20.65,835.15,No,0,0,1,0,19.88452380952381,40.423523717328166,0,0,24,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
9445-ZUEQE,27,85.2,2151.6,No,2,0,3,0,76.84285714285714,25.250557446309116,0,1,0,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
1091-SOZGA,56,99.8,5515.45,No,1,2,4,0,96.76228070175438,55.25949303676986,0,0,12,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,True,False,False
2928-HLDBA,6,20.7,112.75,No,0,0,1,0,16.107142857142858,5.444229840656687,1,1,0,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0404-SWRVG,3,74.4,229.55,Yes,0,0,1,0,57.3875,3.0849348205886304,1,1,0,1,0,1,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6497-TILVL,7,50.7,350.35,No,1,0,2,0,43.79375,6.9088937093275495,0,1,0,0,0,0,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7219-TLZHO,4,20.85,62.9,No,0,0,1,0,12.58,3.0153403643336523,1,1,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4622-YNKIJ,33,88.95,3027.65,No,2,1,4,0,89.0485294117647,34.03383543165467,0,0,24,1,0,1,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False
4412-YLTKF,27,78.05,2135.5,Yes,1,0,2,0,76.26785714285714,27.357161158083525,0,1,0,1,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
6734-PSBAW,72,23.55,1723.95,No,0,0,1,0,23.615753424657534,73.17275042444821,0,0,24,1,1,0,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
3930-ZGWVE,1,19.75,19.75,No,0,0,1,0,9.875,0.999493927125506,1,1,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
2639-UGMAZ,71,56.45,3985.35,No,2,2,4,0,55.35208333333333,70.58714133900106,0,0,12,1,0,1,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
2876-GZYZC,13,85.95,1215.65,No,0,1,2,0,86.83214285714287,14.142042810609585,0,1,0,1,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
6207-WIOLX,25,58.6,1502.65,Yes,3,2,5,0,57.79423076923077,25.638116362395497,0,1,0,1,1,0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False
8587-XYZSF,67,50.55,3260.1,No,1,0,2,0,47.942647058823525,64.4798259493671,0,0,24,0,1,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3091-FYHKI,1,35.45,35.45,Yes,0,1,1,0,17.725,0.999717992103779,1,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
2372-HWUHI,2,44.35,81.25,Yes,0,0,1,0,27.083333333333332,1.831605049594229,1,1,0,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7799-LGRDP,43,25.7,1188.2,No,0,0,1,0,27.004545454545454,46.215480357837414,0,0,24,1,1,0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
7850-VWJUU,23,75.0,1778.5,No,1,0,2,0,74.10416666666667,23.710171977069724,0,1,0,1,1,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3774-VBNXY,64,20.2,1277.75,No,0,0,1,0,19.657692307692308,63.22365165759525,0,0,24,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
6217-KDYWC,57,19.6,1170.55,No,0,0,1,0,20.181896551724137,59.69148393676694,0,0,24,1,0,0,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0390-DCFDQ,1,70.45,70.45,Yes,0,0,1,0,35.225,0.9998580755038319,1,1,0,1,0,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3146-MSEGF,72,88.05,6425.65,No,4,2,7,1,88.02260273972603,72.96899841017488,0,0,24,1,1,0,False,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
4080-OGPJL,8,71.15,563.65,Yes,2,1,4,0,62.62777777777777,7.920882518268689,0,1,0,0,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
1095-WGNGG,61,101.05,5971.25,No,1,2,4,0,96.31048387096774,59.08618642390659,0,0,24,1,1,0,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False
2636-SJDOU,64,84.3,5289.05,No,2,0,3,0,81.37,62.733364962637886,0,0,12,1,1,0,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1131-QQZEB,71,23.95,1756.2,No,0,0,1,0,24.391666666666666,73.29716193656094,0,0,24,0,1,0,True,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
5716-EZXZN,65,99.05,6416.7,No,3,1,5,0,97.22272727272727,64.77589339794064,0,0,24,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
6837-BJYDQ,3,19.6,61.35,No,0,0,1,0,15.3375,3.1285058643549206,1,0,12,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
2135-RXIHG,1,45.65,45.65,Yes,0,0,1,0,22.825,0.9997809899255367,1,1,0,1,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
6440-DKQGE,30,64.5,1929.95,No,2,1,4,0,62.25645161290323,29.91706712137653,0,0,12,0,1,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
3466-BYAVD,15,69.5,1071.4,No,3,1,5,0,66.9625,15.413609552582363,0,1,0,1,0,0,True,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
3780-YVMFA,8,68.55,564.35,No,1,2,4,0,62.705555555555556,8.231476079346558,0,1,0,1,0,1,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
3874-EQOEP,7,95.0,655.5,Yes,0,2,3,0,81.9375,6.899273760656772,0,1,0,0,0,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
1679-JRFBR,70,108.15,7930.55,No,3,2,6,0,111.69788732394366,73.32239275147928,0,0,12,1,1,0,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
9073-ZZIAY,62,86.1,5215.25,No,4,2,7,1,82.78174603174604,60.564975031935894,0,0,24,0,0,1,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
3077-RSNTJ,6,19.7,113.5,No,0,0,1,0,16.214285714285715,5.758498224251649,1,1,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
6551-GNYDG,14,80.9,1152.8,No,0,1,2,0,76.85333333333332,14.247929798541588,0,1,0,1,1,0,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
9167-APMXZ,22,84.15,1821.95,No,0,1,2,0,79.21521739130435,21.648645437262356,0,1,0,1,1,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2749-CTKAJ,22,20.15,419.9,No,0,0,1,0,18.256521739130434,20.828373015873016,0,0,12,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6371-NZYEG,16,64.25,1024.0,No,2,1,4,0,60.23529411764706,15.935262994086521,0,0,24,0,0,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
7554-NEWDD,10,25.7,251.6,No,0,0,1,0,22.87272727272727,9.786075457020614,0,0,24,0,1,0,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
8992-VONJD,13,56.0,764.55,No,2,0,3,0,54.61071428571428,13.650241028387788,0,1,0,1,0,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0867-MKZVY,20,82.4,1592.35,Yes,1,0,2,0,75.82619047619048,19.322290984103866,0,1,0,0,0,1,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4482-EWFMI,2,69.7,135.2,No,0,0,1,0,45.06666666666666,1.9394634916080902,1,1,0,1,0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4648-YPBTM,53,73.9,3958.25,No,3,1,5,0,73.30092592592592,53.55499932350155,0,0,24,1,1,0,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
2907-ILJBN,11,20.6,233.9,No,0,0,1,0,19.491666666666667,11.348859776807373,0,0,12,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
6345-FZOQH,69,19.9,1363.45,No,0,0,1,0,19.477857142857143,68.48066298342542,0,0,24,0,0,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
3376-BMGFE,4,70.9,273.0,Yes,0,0,1,0,54.6,3.8499506416584395,1,1,0,1,1,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
5997-OPVFA,72,89.05,6254.45,No,4,2,7,1,85.67739726027396,70.22737480350325,0,0,24,1,1,0,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
3445-HXXGF,58,45.3,2651.2,Yes,2,1,3,0,44.93559322033898,58.51246965349813,0,1,0,1,0,1,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
1159-WFSGR,16,20.4,321.4,No,0,0,1,0,18.905882352941177,15.74718275355218,0,1,0,0,0,1,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
7654-YWJUF,43,84.25,3539.25,No,3,0,4,1,80.4375,42.00391644908616,0,0,12,1,1,0,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
1875-QIVME,2,104.4,242.8,Yes,2,2,5,0,80.93333333333334,2.325447754046547,1,1,0,1,0,1,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
6727-IOTLZ,14,81.95,1181.75,No,3,2,6,0,78.78333333333333,14.418618838457784,0,0,24,0,0,0,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0691-JVSYA,53,94.85,5000.2,Yes,1,2,4,0,92.59629629629629,52.711364115538686,0,0,12,1,1,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
5918-VUKWP,32,20.55,654.55,No,0,0,1,0,19.834848484848482,31.836089494163417,0,0,12,0,1,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1744-JHKYS,34,24.7,780.2,No,0,0,1,0,22.291428571428572,31.574261432618375,0,1,0,0,0,1,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
2656-FMOKZ,15,74.45,1145.7,Yes,0,0,1,0,71.60625,15.386784850926672,0,1,0,1,0,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2070-FNEXE,7,76.45,503.6,Yes,1,0,2,0,62.95,6.586450431598221,0,1,0,0,1,0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5947-SGKCL,15,105.35,1559.25,No,2,2,5,0,97.453125,14.799259681093394,0,1,0,1,1,0,False,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
3712-PKXZA,61,20.55,1252.0,No,0,0,1,0,20.193548387096776,60.894941634241235,0,0,12,1,1,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
6317-YPKDH,1,29.95,29.95,Yes,1,0,1,0,14.975,0.9996662216288384,1,1,0,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6582-OIVSP,1,45.3,45.3,No,0,0,1,0,22.65,0.9997792981681748,1,1,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9367-WXLCH,8,84.5,662.65,Yes,0,1,2,0,73.62777777777778,7.841083895396994,0,1,0,0,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5524-KHNJP,33,74.75,2453.3,No,2,2,5,0,72.15588235294118,32.81567683253076,0,0,12,0,1,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
1918-ZBFQJ,13,79.25,1111.65,Yes,2,0,3,0,79.40357142857144,14.025359576078728,0,1,0,1,0,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1024-GUALD,1,24.8,24.8,Yes,0,0,0,0,12.4,0.9995969367190648,1,1,0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
